EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,Coef_Var_PE,Coef_Var_LNE,Var_Prop_PE,Var_Prop_LNE,Autocorr_PE,Autocorr_LNE,Razon_LNE_PE,PE,LNE,TC_LNE_2019,NUM_SECC_RUR,Area_Km2,Densidad_LNE
20,OAXACA,60,MIXISTLAN DE LA REFORMA,0.017028621396609166,0.013692253760440597,0.037321724025812644,0.03767575755662907,-0.13716079774612047,0.9388819922679732,0.9855336684453301,1773.0,1750.0,0.09649122807017543,1,0.56725678,3085.0226241456294
20,OAXACA,485,SANTIAGO SUCHILQUITONGO,0.004657963073054924,0.0042406258344087,0.027995383344756423,0.033870492179463155,0.6678657644676786,-0.3279172734987285,0.9828402512968424,7632.0,7544.0,0.08891454965357967,2,6.103201201,1236.072636563895
20,OAXACA,557,UNION HIDALGO,0.003736222880765555,0.0033358061538242543,0.018676403484769618,0.02006809798594011,0.823630807224655,0.9108730994133022,0.9850428294521426,11054.0,10921.0,0.057928896638574055,0,7.036022237000001,1552.155412836851
20,OAXACA,401,SANTA MARIA CAMOTLAN,0.003605875900859281,0.002976373255552438,0.014636298361252952,0.01616779957927469,0.4562027674200355,0.1588404115192287,0.9866856917983077,1359.0,1335.0,0.05200945626477541,0,3.441491934,387.913156736168
20,OAXACA,336,SAN PEDRO YANERI,0.002270849576127792,0.003019420652392606,0.011376336487786215,0.010326048849879874,0.4490502093697089,-0.6377928041432805,0.9935159571186936,649.0,639.0,0.019138755980861243,0,0.326928742,1954.5543658562758
20,OAXACA,198,SAN JUAN GUELAVIA,0.004578493096554409,0.0046584706880650915,0.023289972267237526,0.023520542018332955,0.8353124786694973,0.4729417135254906,0.9913133118463784,2404.0,2374.0,0.06744604316546762,0,6.95604162,341.28605458228986
20,OAXACA,381,SANTA CRUZ PAPALUTLA,0.005190234419647553,0.005764032876268897,0.03727308386046029,0.040511227403893,0.9877117640119379,0.744310049894087,0.9868669312690153,1570.0,1550.0,0.11190817790530846,0,5.651519136,274.2625412212707
20,OAXACA,545,TEOTITLAN DE FLORES MAGON,0.001976173434686314,0.0008913335342628357,0.014414912715684578,0.016108350234309083,0.912899397005276,-0.4113706061714851,0.9885597683734305,7227.0,7133.0,0.049279199764636655,2,34.897241784,204.40010829940152
20,OAXACA,541,TANETZE DE ZARAGOZA,0.007733263736957515,0.014205277875499984,0.03320560883145872,0.034879541671076944,0.8267689512080394,0.580311536837071,0.9766213456701207,1187.0,1175.0,0.10121836925960637,0,0.627179248,1873.4675991703093
20,OAXACA,266,SAN MIGUEL DEL RIO,0.0023967610007663187,0.002408544486512466,0.007937038217607092,0.010364261502593597,0.5773502691896257,0.5773502691896257,0.9942689127684705,204.0,203.0,0.009950248756218905,0,0.839000366,241.9546024369672
