EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,CP1,CP2,CP3,CP4,CP5,CP6,CP7,Estrato
15,MEXICO,50,JOQUICINGO,0.1731970897252399,1.1096243467013198,0.2771223837576823,-0.1648469800814506,-1.079071342163445,0.192430781303896,-0.5290197739625897,G0
15,MEXICO,7,AMANALCO,0.6194239181137822,0.1648076426196704,1.0677818284699838,-0.2702705628804274,-0.4191064778820049,0.1481406417708633,0.1508021731579272,G0
15,MEXICO,65,EL ORO,0.1837356073267356,-0.0092126049646788,1.2514365967822072,0.200597659384086,-0.4902942314357918,0.0113158238474252,-0.0963011053016969,G0
15,MEXICO,14,ATLACOMULCO,-0.7405187392944262,0.0288501887966887,1.466380503026352,0.1906957041335849,0.0001612456222464,0.3587584824660398,-0.44114182881001,G0
15,MEXICO,48,JIQUIPILCO,0.0718890719409971,-0.0150155233026759,1.894676226637,0.4081192536981378,0.1642267045822291,0.3267524933346599,-0.2616949530413697,G0
15,MEXICO,52,LERMA,-0.6532542664905268,0.3183247424192216,1.9669252115068243,0.6575049299406144,0.123201797486669,0.1741770320211878,-0.3366281835076677,G0
15,MEXICO,55,METEPEC,-1.8980680023120948,0.8564208499273768,-0.6015732965624244,-0.6591618878050384,-0.0787080353317921,0.1936955926690194,0.1872610710080371,G1
15,MEXICO,77,SAN MATEO ATENCO,-0.9324589232218176,1.1976976122836562,0.0367037184325951,-0.3392744317141068,-1.1765696199895592,0.2714138384217415,-0.621768700240991,G1
15,MEXICO,116,XONACATLAN,-0.0164537165076212,0.6619443065906692,0.6639062922718272,0.1765741333340226,-1.1818886288072568,0.2210971671178064,-0.0660882523782343,G0
15,MEXICO,109,TULTEPEC,-1.8523704887725008,1.2931389116519794,-0.4871798775901088,-0.5144172978519003,-0.5764485742121848,0.2898171654634477,-0.7768146235166713,G1
15,MEXICO,121,ZUMPANGO,-0.7886596303301281,1.0464743907755245,1.1070002233549503,0.3276094945293252,-0.5216577051711312,0.5014338652278472,0.1773108479798808,G1
15,MEXICO,23,COYOTEPEC,-0.1647407674108003,0.4132704283949976,-0.0060666298237918,-1.0290039005950895,-0.5618457304620659,0.3789585485860587,0.0379816442051265,G2
15,MEXICO,76,SAN MARTIN DE LAS PIRAMIDES,0.5231838670387154,0.7129742763946929,1.4232834210455565,-0.2621267504133224,-0.802553916000625,0.0471932937041197,-0.1658171454787875,G0
15,MEXICO,93,TEOTIHUACAN,-0.2970889205335102,0.1369168373407415,0.460310300020145,-0.3446912969834282,-0.2783927533348629,0.2008693707147614,-0.1367590747548851,G2
15,MEXICO,31,CHICONCUAC,0.0757375195146538,1.5157758835698207,0.3235807869444781,-0.7075203675755809,-0.9320910531030472,0.0863933053739338,-0.6745881231419328,G1
15,MEXICO,32,CHIMALHUACAN,-5.24846377537324,5.180400886870916,-1.1260037563340135,-0.3758986745419506,-0.0639436740130873,-0.2658121227387858,-1.3404162001026074,G3
15,MEXICO,71,LA PAZ,-3.447925824615876,2.4509210718794843,-1.756311984420871,-0.9937208592897429,0.0118416047842537,0.0666653898001564,-1.6161859479473557,G1
15,MEXICO,51,JUCHITEPEC,-0.0182700845313943,1.0579617925615643,-0.0410188253026597,-0.587875561933375,-0.7553588615959712,0.2881073145648815,-0.5191425331904095,G2
15,MEXICO,30,CHICOLOAPAN,-3.0896635214857997,2.258961698478719,-1.815976044953575,-1.2858864617429555,-0.0190506615464618,-0.0389872025047386,-2.0196522974681868,G1
15,MEXICO,90,TENANGO DEL AIRE,-0.2902907265312903,0.2613184735426708,-0.498188994947601,-0.795779873093796,-0.3875854369366691,0.1041019660774051,-0.3799041340863455,G1
15,MEXICO,104,TLALMANALCO,-1.056151831790483,0.1123063765241034,-1.1522756828263456,-1.490158282332862,0.3802783323971928,0.4304818473062591,-0.5516253748911967,G1
15,MEXICO,15,ATLAUTLA,-0.3155073832881137,0.4015786795946955,-0.040731679959796,-0.4636170043911931,-0.8081531407459879,0.1652558668188245,-0.311950647476302,G2
15,MEXICO,69,OZUMBA,-0.2974346576690154,-0.0822251884770757,-0.3746697423997432,-0.9326968295024884,-0.120589453268801,0.4000733293209473,-0.1127950339636512,G2
15,MEXICO,101,TEZOYUCA,0.6099435891566012,1.5578089773329142,0.593870720252944,-0.0793043962768504,-0.7887852127383832,0.786398383351821,-0.3583867450056727,G0
15,MEXICO,98,TEXCALTITLAN,0.8853535637220287,0.2407558169443553,0.5876805529173525,0.4683255501589532,-0.0231672427527626,0.2092538096062208,0.0475806400100931,G0
15,MEXICO,19,CAPULHUAC,-0.0060390063565095,1.1310419762382184,0.3379689291754599,-0.3897103979602782,-1.0398086053880151,0.3135491007584607,-0.4581701715381332,G0
15,MEXICO,85,TEMASCALAPA,0.1678375876310734,0.4252528422127961,0.8348563482712223,0.131386829840434,-0.9180600694424907,0.2455589291938664,-0.0836968244714747,G0
15,MEXICO,82,TECAMAC,-3.0649582714171526,2.2522782113976567,-0.6442163002387974,-0.3975976646665244,0.1947291099953373,0.0355253551916423,0.2776113954869603,G1
15,MEXICO,11,ATENCO,0.2275667662399599,0.9429665955151542,0.5182749966030382,-0.3307939933322846,-0.6602638797287528,0.3742808995259648,-0.0626112997190902,G0
15,MEXICO,22,COCOTITLAN,-0.6564312623474435,-0.3408176773486518,-0.8742175680253348,-1.4468085164263278,0.0270509138090181,0.4161211035045212,-0.2200491162597689,G2
15,MEXICO,73,RAYON,-0.073700937970387,-0.0811122647023387,0.1560394679070916,-0.1479888305313668,-1.3868840217895242,0.3943626105737323,0.1294839985795293,G2
15,MEXICO,56,MEXICALTZINGO,0.7486323151890644,0.8001837313492969,0.8281757511135346,-0.3826565922502328,-1.2139107054474263,0.0286466042334766,0.1267865592239265,G0
15,MEXICO,59,NEXTLALPAN,0.1253381119138491,1.0617946476155866,0.6849360223134396,-0.4123833202615332,-1.1233990492038282,0.3845166187648924,-0.2932402745878846,G0
15,MEXICO,17,AYAPANGO,-0.4124543959689822,-0.4764969244650953,-0.4869754273198283,-0.9594818586752196,-0.2250634174998329,0.3855795875053374,-0.0943324484842879,G2
15,MEXICO,74,SAN ANTONIO LA ISLA,0.08865774927616,1.6147134414223026,0.3873770180689239,-0.3939409159031308,-1.179826089325232,0.4271084329565264,-0.7519411141437619,G1
15,MEXICO,35,ECATZINGO,0.3332594348684221,0.429870963424359,0.3128628255427721,0.3453780286748948,-1.1997489624128743,0.1431035901530885,-0.0800464652128868,G0
15,MEXICO,6,ALMOLOYA DEL RIO,-0.2573677802725597,0.3987099422608964,-0.3018121802151375,-0.3722007465011889,-0.9114583315974903,0.1258579318594636,-0.3671041337264623,G1
15,MEXICO,10,APAXCO,0.084452851746256,0.3564704604557102,0.8591544503736414,-0.1371681794214433,-1.0529136195323348,0.1319812963173335,-0.1026742426653044,G0
15,MEXICO,16,AXAPUSCO,0.2398484767427649,-0.0024317331657744,1.2454600119980166,-0.1757206558996732,-0.3061408225638365,0.1092902005776619,-0.1614867769178155,G0
15,MEXICO,33,DONATO GUERRA,0.4945767980549714,0.0749128143184944,0.9422495111561118,-0.2922347863605269,0.445479348422813,0.3364241970549305,-0.1170175101305937,G0
15,MEXICO,2,ACOLMAN,-0.3600625410678472,0.9497111819869932,0.3914358254630098,-0.7016031623941889,-0.4943575908775653,0.3569030940022253,0.0103230111811803,G0
15,MEXICO,68,OTZOLOTEPEC,0.4950972682838901,1.028879669031655,1.681091526675049,-0.0510366423710805,-0.3746214099515906,0.3613964263747012,-0.1517310832539223,G0
15,MEXICO,88,TEMOAYA,-0.0500835097574707,0.7816995693772483,1.970490193873766,0.012183642118119,-0.5411527443336317,0.8076359182960954,-0.2970742014153273,G0
15,MEXICO,75,SAN FELIPE DEL PROGRESO,-0.8201623034675715,-0.7317191087097032,2.35289279545298,0.102949635822209,1.248564409434532,0.4941973137368132,-0.4702600457897343,G0
15,MEXICO,107,TOLUCA,-4.112579561108885,2.0480776095816435,2.024875973850333,1.0117134901110325,1.7419251079749989,0.2272134003443355,2.58129834080148,G1
15,MEXICO,100,TEXCOCO,-1.3506091240923637,0.3769589766808469,0.5313074279583764,-0.1822913296048931,0.377172470080201,0.2767300929203153,0.6945275506538269,G1
15,MEXICO,40,IXTAPALUCA,-3.543947992259295,2.44360834172052,-0.9788363701872116,-0.6330674025480924,0.4577333070099887,0.0723215926859851,0.062364918692518,G1
15,MEXICO,87,TEMASCALTEPEC,-0.2858480835734543,-0.9952032745896836,0.949118795626516,-0.0559141562400695,0.7941479195121117,0.523159918884686,-0.2903510458509462,G0
15,MEXICO,28,CHAPULTEPEC,0.198300360566147,0.4947239913423643,0.0157947515195974,-0.4207437909196092,-0.8392446157729224,0.0455206329082447,-0.132080043968316,G2
15,MEXICO,45,JALTENCO,-1.3547916596676115,0.6803801898494349,-1.0886734241937073,-1.0606280703824231,-0.3886019549018291,0.4337611970218509,-1.2120594724521696,G1
16,MICHOACAN,93,TIQUICHEO DE NICOLAS ROMERO,-0.189328396374981,-0.9419997368094232,0.2055174312434228,0.5983111504308751,-0.650218472987708,-0.3014019206118626,0.142219264976446,G2
16,MICHOACAN,94,TLALPUJAHUA,-0.7151567643526607,-1.580042744286229,-0.8106887219712575,-1.147608833056868,1.313689097283326,0.2828831922118302,0.0474102019382458,G2
16,MICHOACAN,95,TLAZAZALCA,-0.0493568004921943,-0.3248116657384001,-0.0941233671533246,0.2803457408614334,-0.939222975212678,-0.8908031352844921,0.0959998852430827,G2
16,MICHOACAN,103,URUAPAN,-1.4605021749066749,0.3865266063563813,0.9242073320818784,0.4803165672938072,-0.2338040560873044,0.257692366294126,1.240107866065608,G1
16,MICHOACAN,67,PATZCUARO,-0.109641049360812,0.0429103330268559,1.4058108800955569,0.2365680634466522,-0.7088636012400621,0.2932360499473047,0.2333222048025841,G0
16,MICHOACAN,21,CHARAPAN,0.8616299032443296,1.3053865662724045,0.7256823603274756,-0.034079853770503,-1.1963549093598047,0.7364654247327956,-0.1680186560187586,G0
16,MICHOACAN,76,LOS REYES,-0.924121112063185,1.044811140089538,0.7616721696251874,0.2204388428188411,-1.1233005429283314,0.2838461856797427,-0.9574454355792722,G1
16,MICHOACAN,71,PUREPERO,-0.2544668846662121,-0.4307156738158781,-0.899153441407863,-1.474402514452716,0.5173655838568071,0.5969494405039303,0.0106163187987285,G2
16,MICHOACAN,58,NOCUPETARO,-0.1900537076773208,-1.0199853958865888,0.0240688951953456,0.5221592074247462,-0.4505496848204601,-0.4316939479986648,0.128425824291285,G2
16,MICHOACAN,59,NUEVO PARANGARICUTIRO,-0.1710901183562244,-0.8249979384974131,-0.1083511173388124,-0.5859557848513923,-0.3073876311022743,0.2566017109162826,0.321081516724135,G2
16,MICHOACAN,60,NUEVO URECHO,0.3451541597784675,-0.4167074705070269,0.1349922305422667,-1.204985684901623,0.1487243250474306,0.3573643219802974,0.2882538388567703,G2
16,MICHOACAN,61,NUMARAN,-0.2497124570518611,-0.1379945580777106,0.5183799480698847,-0.0692344651627246,-1.017220777218666,0.2671739693620712,-0.2108214467590414,G2
16,MICHOACAN,113,ZITACUARO,-1.5525312505960298,-1.4509495677404736,1.3936240619438154,0.063838738662037,1.671332128147086,0.5391858803307137,-0.2587437779068444,G0
16,MICHOACAN,78,SAN LUCAS,0.0432363637109683,-0.5327988308132459,1.1664604051527612,0.2889571360622677,-0.6842047759319542,-0.3937709931392545,0.0235206127059063,G0
16,MICHOACAN,30,ECUANDUREO,-0.4277927681248454,-0.4240685147709891,0.049100659111211,-0.0747201126965018,-0.5442277753032666,-0.0608715746560442,-0.2355324384716377,G2
16,MICHOACAN,2,AGUILILLA,-0.0043537450494904,-0.6718383859283567,0.4075499437099488,-0.2410789285968962,-0.4954991345500575,0.0816973501935405,0.2257328584997326,G2
16,MICHOACAN,111,ZINAPECUARO,-0.4099800959038659,-0.6852113968912484,0.8370269842258615,0.326115334196691,-0.1569682283329232,-0.3221228828564051,-0.0703811563118862,G0
16,MICHOACAN,109,ZAMORA,-1.996094449429866,0.3009025016622995,-0.3963612740298007,-0.388578040269706,-0.0517744399602001,0.2600934044852004,-0.1612609163780034,G1
16,MICHOACAN,55,MORELOS,-0.1226841075323138,-0.1169755383700795,0.1925609926919591,-0.4370662989880438,-0.6556210281133371,0.0739007486251194,-0.1308964038248521,G2
16,MICHOACAN,27,CHUCANDIRO,-0.3186588761580567,-0.2937375879215362,-0.1683261435588335,-0.3045659953575644,-0.8137396135302084,0.0756608854427548,-0.1171582807645878,G2
16,MICHOACAN,36,HUANDACAREO,0.1542840741431029,0.3908709905077558,0.4465373457426854,-0.2561414853569548,-0.9917146757506436,-0.2127209937432649,-0.1401050117842097,G0
16,MICHOACAN,81,SENGUIO,-0.0573026314647394,-0.5837679378241285,0.3838936543443956,0.967921853743668,-1.0046024197242434,0.1559085966424838,0.1145562077006325,G2
16,MICHOACAN,12,BUENAVISTA,0.0545155556825051,-0.1961231058342039,1.0410599961326046,0.8170723105266842,-0.8259247822946109,0.34685811355239,0.0170584101381184,G0
16,MICHOACAN,6,APATZINGAN,-1.5802980802876287,-1.0662397697029455,-0.0267060327219463,-0.2210631414038534,1.1073043657783723,0.2572635874292661,-0.3007820078703409,G0
16,MICHOACAN,92,TING?INDIN,0.5235694745406254,0.0243371663929745,0.483550473350795,0.2743280224034119,-0.9234283201688244,0.4195142082345904,0.2585404717465795,G0
16,MICHOACAN,20,CUITZEO,-0.1240165348911493,-0.2912932836139942,0.0648788440737982,-0.5983160594392751,-0.6031738838567945,0.4182125280451151,0.2219524879320709,G2
16,MICHOACAN,22,CHARO,0.0350755318033018,-0.4028832164968701,1.1106908000492977,-0.3870373971231707,-0.4005708016856675,0.4470339404403137,-0.004694744973653,G0
16,MICHOACAN,79,SANTA ANA MAYA,0.3309749486887576,0.4164971576249102,1.127101743582508,0.0170154617010961,-1.1771871809798873,0.5266566609054923,-0.1351721323369036,G0
16,MICHOACAN,53,MARCOS CASTELLANOS,1.5586893165767168,1.0414529651964672,1.2823319992397664,-0.102110298629818,-0.3837685819891925,0.2707208203280425,0.18153032399761,G0
16,MICHOACAN,56,MUGICA,-0.2635371070413357,0.3655661879775856,0.4593176545583181,0.2128908424306539,-1.1439731114293383,-0.2594419144482837,-0.1972480384608964,G2
16,MICHOACAN,24,CHERAN,0.5146216026837114,1.3918011800782166,0.5662775240769089,-0.5252230511203198,-0.9907728574734956,0.1431198035743395,-0.3892637378569026,G0
16,MICHOACAN,25,CHILCHOTA,-0.2172830273623882,0.787596312970749,0.6826823030802085,0.1187678094878562,-1.17749442408155,0.0927168790123944,-0.5168658494481356,G0
16,MICHOACAN,26,CHINICUILA,-0.041067374359679,-0.9945190378578032,-0.4195880242151552,-1.0680313644171051,0.5427963895450008,0.1388355401129606,0.2324360468773144,G2
16,MICHOACAN,80,SALVADOR ESCALANTE,0.1549576720362669,-0.1239579501378516,1.5253957427400624,0.2095741600300065,-0.7428388620300737,0.1339616633230318,0.0998961850156511,G0
16,MICHOACAN,82,SUSUPUATO,-0.2647752013780333,-1.1386584751094568,-0.2465745541865647,0.1503202877518314,-0.0586616091181964,0.07007897364265,0.1135520644951947,G2
16,MICHOACAN,83,TACAMBARO,-0.1669953933224395,-0.3017085437072708,1.9315065161767504,0.2625691957129774,-0.2476606706760184,0.3059177828559306,-0.0696391699996348,G0
16,MICHOACAN,84,TANCITARO,0.4972301382184709,0.1758042994969904,1.680181939282379,0.0826243991775902,-0.922352096825508,0.6273407917587348,0.0700388663966437,G0
16,MICHOACAN,85,TANGAMANDAPIO,-0.2221964358102228,0.6055588288818871,0.2864645378608239,0.2596365853595822,-1.429559645942161,0.0382584768237338,-0.3254307058188855,G0
16,MICHOACAN,86,TANGANCICUARO,-0.2750904165250714,0.1872636610671798,0.6021103717287553,0.4664117546479396,-1.0977690367042878,-0.3416962840074105,-0.2768576524528306,G2
16,MICHOACAN,50,LAZARO CARDENAS,-0.9511674045153912,-0.2767895598161869,0.1437886064221714,0.3891619778738547,-0.6934537749542525,0.1290187486343445,0.9132826714813468,G0
16,MICHOACAN,10,ARTEAGA,0.3575774188670761,-0.1987003966111397,0.988758747296818,0.047871250736242,-0.7439797379190541,-0.3622964258848473,0.213207530843717,G0
16,MICHOACAN,54,MORELIA,-3.8800737686838,1.6603094251528172,2.003847608093073,1.155287094517993,1.7719035672703078,0.1489937132225467,2.3950298630273203,G1
16,MICHOACAN,3,ALVARO OBREGON,-0.1306817609193417,0.2987856522756812,0.9595894322419553,0.0926501248842418,-1.2364764080242183,0.160802791590512,-0.3231365629058118,G0
16,MICHOACAN,4,ANGAMACUTIRO,-0.4182948491744101,-0.3296109913040986,0.2947014469373837,0.7041791491870091,-0.9172273405324792,-0.4035595626957854,-0.3359670152815818,G2
16,MICHOACAN,5,ANGANGUEO,0.5677968250846079,0.1930459625246825,0.4290899577693928,0.3069830652266148,-1.1109535217899145,-0.1613396084076144,0.2305967129296555,G0
16,MICHOACAN,9,ARIO,0.4886118212328563,0.1605649308132344,1.709792882784548,-0.2107436000624888,-0.615620487291042,0.2025087981403131,0.0921958707248637,G0
16,MICHOACAN,11,BRISEÐAS,-0.0818597759140403,-0.0702860279214959,0.1019255056216464,-0.6064680507985883,-0.85159837069981,0.3854586469618283,-0.0224674185132401,G2
16,MICHOACAN,28,CHURINTZIO,0.5106693573821692,0.1120274636168542,-0.0534895633450254,-0.9916500247046646,0.5567412831618721,-0.8148924867809548,-0.0481023528764483,G2
16,MICHOACAN,32,ERONGARICUARO,0.3094137265092106,0.6590108071271508,1.1525028308392573,-0.431017428210705,-0.8231601105735807,0.4118493010929487,-0.3410462585486629,G0
16,MICHOACAN,41,IRIMBO,0.0099594771042252,-0.3404553157446942,0.2651542921459833,0.4151868830417452,-1.1916728900596325,0.0477293543508829,0.1948748141385251,G2
16,MICHOACAN,7,APORO,0.1301657830165511,-0.6164094971858415,-0.3923897119954691,0.0291836158428518,-0.5769533368614163,0.0463900422951409,0.3178956923392798,G2
16,MICHOACAN,42,IXTLAN,0.3011531924676591,0.5668287147536352,0.4914436241006187,0.4374353002479958,-0.8857296003630235,-0.0163647689095108,-0.3113859645497366,G0
16,MICHOACAN,43,JACONA,-1.2996909869841526,0.8109704595988165,-0.5440256580884225,0.0736541924787339,-1.3465515589019086,-0.5166844907136257,-0.7692102194464903,G1
16,MICHOACAN,49,LAGUNILLAS,0.5953484571986701,0.4501847825785727,0.3990157565851415,0.1361424408300044,-0.964634680238063,-0.3843376033829212,0.0448258328544073,G0
16,MICHOACAN,57,NAHUATZEN,0.5249015136088032,1.6271585323901268,0.8830772960322629,-0.4514919467646791,-1.1594029569089273,0.8042058076294638,-0.4560693374230916,G0
16,MICHOACAN,62,OCAMPO,0.596323384203014,0.0760784414773052,0.7842820064944171,0.1214107644186656,-0.3894694691902799,0.3795163161745667,0.1196272989236472,G0
16,MICHOACAN,23,CHAVINDA,0.2490498243520328,0.5236982228870026,0.374561201364937,0.1231071274471013,-1.0572529101965715,0.1559920266026712,-0.2033893554501486,G0
16,MICHOACAN,63,PAJACUARAN,-0.1817971524415756,0.141454701223365,0.1560479454501174,-0.1202870350453534,-0.883606713090228,-0.226429987137869,-0.2081645814642269,G2
16,MICHOACAN,64,PANINDICUARO,0.0550493826615724,0.032572775566325,0.9911186579917506,0.2904155886011941,-0.9993223846362156,-0.0249480077040675,-0.1758753051534076,G0
16,MICHOACAN,75,COJUMATLAN DE REGULES,0.5518169704548865,-0.0159275725584405,0.2907198498643346,-0.0636242448882726,-0.6597629692527056,-0.2563785950162544,0.2894564735348541,G0
16,MICHOACAN,87,TANHUATO,0.3181435830241099,0.4272427706328668,0.3615171350802678,-0.0913233215569683,-0.6096360042543355,0.5056090185106209,-0.1834619882136583,G0
16,MICHOACAN,91,TINGAMBATO,0.367518834485545,0.3963678754214971,0.6205937193363227,0.0541110773867713,-1.4299351545426062,0.1871263833892531,0.1120436042961998,G0
16,MICHOACAN,104,VENUSTIANO CARRANZA,0.0268405595786808,0.5574201080944835,0.3873789295463519,0.2062958886468836,-0.9476172202127088,-0.0639999588383827,-0.3420111101400706,G0
16,MICHOACAN,105,VILLAMAR,0.3667826240877005,-0.0844184288661173,0.9322634558082004,0.0147405029109388,-0.9110859170311938,-0.6613206981688275,0.2310610072048844,G0
16,MICHOACAN,106,VISTA HERMOSA,-0.3452852729708848,0.1837993214841877,0.3044020713061614,-0.3120625285398608,-1.2017060754102518,0.138054856252525,-0.2486771313818191,G2
16,MICHOACAN,107,YURECUARO,-0.3129561998121831,0.0864611475765878,0.6438618418813284,-0.055717781865158,-1.0808967649067158,0.147181999622382,-0.2276615850029168,G2
16,MICHOACAN,110,ZINAPARO,0.6346696163785336,0.3758090818259249,0.4298227190015128,0.2362657358724272,-0.7625008888972955,-0.7455056990482729,0.0044335658927359,G0
16,MICHOACAN,112,ZIRACUARETIRO,1.072398426951899,0.7395983431668243,1.000805234686166,0.2602839124538988,-0.8256377307603909,0.8191240571102056,0.1430000455021967,G0
16,MICHOACAN,77,SAHUAYO,0.2378412525440224,0.4082226906793572,0.7992889898524291,0.252631939375096,-1.0855957226099322,0.0918447548042161,0.3752947518831214,G0
16,MICHOACAN,1,ACUITZIO,0.2071634694358785,-0.6059126551810751,-0.2193261782105594,-1.7440225796647668,0.6904817539188467,0.5828621630885076,0.3020260191925896,G2
16,MICHOACAN,65,PARACUARO,0.2210334040890033,0.0007834977739261,1.013286043378691,0.399480485070557,-0.9168806861838096,0.1366425111217793,-0.012028813030308,G0
16,MICHOACAN,66,PARACHO,-0.1330831901340302,0.5797932398922538,0.8762311693507431,-0.034525791916983,-1.24404005331959,-0.0632811621161169,-0.3139343108109965,G0
16,MICHOACAN,68,PENJAMILLO,-0.8159115260195522,-0.9007734925219276,-0.260688279092792,-0.3609748864785007,0.2715492961227918,0.0256783168896507,-0.3935020556138996,G2
16,MICHOACAN,96,TOCUMBO,0.0982562575219933,-0.5007598247075935,0.4146917650686015,0.2660448146080238,-1.0913972893064774,0.0050671103215375,0.2965635535407585,G2
16,MICHOACAN,97,TUMBISCATIO,0.5184681850104443,-0.3223550633363858,-0.0186223689199933,0.3592356433999807,-0.2477093505303528,-0.3928297259333703,0.2287095350333885,G2
16,MICHOACAN,98,TURICATO,0.0955056446678183,-0.4645902325240694,1.941762191034207,0.3279384862952578,0.0662369728514342,-0.049461640471537,-0.2998801073020172,G0
16,MICHOACAN,99,TUXPAN,-0.0424078406917345,-0.5045426710137827,0.8486754049612737,0.6467200408943843,-0.9784299839230528,-0.1885085474232837,0.10642315249556,G0
16,MICHOACAN,100,TUZANTLA,-0.3506628324689071,-1.3414235957883778,-0.0840764637559776,0.1146329033756391,0.9291140938265036,0.3142520186114733,-0.1685239812034642,G2
16,MICHOACAN,101,TZINTZUNTZAN,0.6075336430912865,0.2394716106041125,1.0514472279685323,-0.1119875610254543,-1.2012210846836342,0.1426866916305659,0.2722189940836246,G0
16,MICHOACAN,102,TZITZIO,0.0616756116877363,-0.8120929192114477,0.1368455829118547,-0.383563114473321,0.2695726028477067,-0.2877525973189667,0.1078920148443519,G2
16,MICHOACAN,88,TARETAN,-0.1661641457370451,-0.19764287010738,0.1994582530191514,-0.2527668493210096,-0.7732054768446913,0.1301980554095391,-0.0603017324227645,G2
16,MICHOACAN,89,TARIMBARO,-0.8566099241493502,0.8349101218879399,1.1744231804948346,0.2827677233781659,-0.2634454432459132,0.1593386672286337,-1.0427274994402898,G1
16,MICHOACAN,90,TEPALCATEPEC,-0.2836949363564086,-1.0210796867217358,-0.3757113825924583,-0.5589767575876029,0.1169343711532942,0.6550942046167525,0.2629421766944641,G2
16,MICHOACAN,51,MADERO,0.1811405288734324,-0.4381989469932436,0.800800598458415,0.2867777111261875,-0.6069763617987205,0.0309202356686098,0.1102009948961222,G0
16,MICHOACAN,44,JIMENEZ,0.3777047592727204,0.3924523325855693,0.7447171520618778,0.1176742566773567,-0.9135864869089624,-0.0129934508479662,-0.098928988107337,G0
16,MICHOACAN,45,JIQUILPAN,0.2016934949891201,-0.0373608995188736,0.7376055856272917,0.1396866075809494,-0.9263328837582344,-0.1097379404691912,0.2998144411361786,G0
16,MICHOACAN,46,JOSE SIXTO VERDUZCO,-0.3182355231714848,-0.0412093914303424,0.6264287167364696,-0.1395490000690133,-0.7773417608202075,0.0760725493328822,-0.2655983560571418,G2
16,MICHOACAN,69,PERIBAN,0.5843573645264017,0.3385207701041352,1.1189724812831516,0.0273413620853419,-1.1780230390847135,0.9465281327169888,0.2485343487092647,G0
16,MICHOACAN,18,COPANDARO,-0.0233703647439717,0.4045585982970383,0.2475486034155119,-0.2541046353137873,-1.0986311184615778,0.292421769354462,-0.2614057780988701,G0
16,MICHOACAN,19,COTIJA,0.7457761402826082,0.289551612614764,1.2007517529196097,0.1538513680689635,-0.816746369911007,0.2063580348775612,0.1958290540651674,G0
16,MICHOACAN,8,AQUILA,-0.4130110753570597,-1.217621973998087,-0.3184835778920741,-0.655870293254177,0.4099062310171768,0.3710652410111569,0.200866581087113,G2
16,MICHOACAN,70,LA PIEDAD,-1.0933591423167737,-0.1482413057237811,0.6105511240591255,0.1820171982382308,-0.3127851792921689,0.244639083895977,-0.2885001733906527,G0
16,MICHOACAN,72,PURUANDIRO,-0.9421969437358826,-0.5300775604774299,1.0752259008404323,0.5895584747353511,-0.1493660395061931,-0.0038494354301377,-0.4519757942801817,G0
16,MICHOACAN,73,QUERENDARO,0.4225341575798692,-0.133041007667398,0.9022163592859436,0.2652289319230585,-0.8834203758087626,-0.5271345644268658,0.1855750191239438,G0
16,MICHOACAN,74,QUIROGA,0.0313973891778563,0.918781554217575,0.6410120371308942,-0.2137113579499396,-1.3245422394578643,0.0107388993210064,-0.345515893608104,G0
16,MICHOACAN,14,COAHUAYANA,0.6743086346960517,0.2398870272946345,0.8617914333462876,0.3472116498889614,-0.9445877148381084,0.1783241597976851,0.1658023218961502,G0
16,MICHOACAN,15,COALCOMAN DE VAZQUEZ PALLARES,-0.1951929841075351,-1.0170758446565191,0.0384231553373303,-0.2826378812206969,0.3873620801968966,0.5976076069624507,0.0533391778703904,G2
16,MICHOACAN,16,COENEO,-0.7540143867349522,-0.6513114026011547,0.4207698970220703,-0.4258274158916433,-0.040093350265197,0.2975528736532636,-0.4663276759449204,G2
16,MICHOACAN,17,CONTEPEC,0.8839755161070522,0.4296309406689661,0.8553613373405452,0.9241526865142018,-0.4600223589134303,0.5766254841110371,0.0770062657439573,G0
16,MICHOACAN,33,GABRIEL ZAMORA,0.1448822789225101,0.2226129880036549,0.3779093641672255,0.4858907083967334,-1.0267940599313266,-0.3006015430363536,-0.0855599886772391,G0
16,MICHOACAN,34,HIDALGO,-1.049744253157404,-1.124415777716874,2.481995577213648,1.1662951853042338,0.8404683621887791,0.2515695961968169,-0.554760752689885,G0
16,MICHOACAN,35,LA HUACANA,-0.4623252345383737,-1.2352016488147857,0.55312024076266,-0.5771838104221277,0.807351701060884,-0.0277863054711409,-0.1000961756990494,G0
16,MICHOACAN,37,HUANIQUEO,-0.2156840198781577,-0.1779507280304615,0.2497802165317885,-0.4241469768748006,-0.8064207678757308,0.2767357701708282,-0.1337913589063994,G2
16,MICHOACAN,38,HUETAMO,-0.5956755402466952,-1.1880425258956897,1.7178422677167002,0.5615947572892634,0.2864329989753482,0.0024338327036824,-0.4065942986218377,G0
16,MICHOACAN,39,HUIRAMBA,0.2839356522102406,-0.2025759776275513,0.488605857594405,-0.1888298947333768,-1.033640270982012,-0.2271928384186222,0.2859610812739249,G0
16,MICHOACAN,40,INDAPARAPEO,0.2404016967663729,-0.0977886342257636,0.920748144379571,0.5247942112680345,-1.063605753870551,0.4139848213360611,0.0359855049054982,G0
